Country Name,Country Code,Year,Access to electricity (% of population),"Agriculture, forestry, and fishing, value added (% of GDP)",Current health expenditure (% of GDP),"Foreign direct investment, net inflows (% of GDP)",GDP growth (annual %),GDP per capita (current US$),"Government expenditure on education, total (% of GDP)",Individuals using the Internet (% of population),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),"School enrollment, primary (% gross)","Unemployment, total (% of total labor force) (national estimate)",Urban population (% of total population)
Italy,ITA,2002,100.0,2.36532442144257,7.83638906,1.34499006490549,0.26992966378873,22451.3964379368,4.41520977020264,28.04,2.46532319171165,80.2292682926829,1.7,102.743858337402,9.211,67.3538786566538
Italy,ITA,2003,100.0,2.35238168739719,7.80670929,1.23649728851371,0.0665538088732092,27577.5700319855,4.52654981613159,29.04,2.6725555277285,79.9829268292683,0.9,103.36434173584,8.869,67.4299414611787
Italy,ITA,2004,100.0,2.34229627595505,8.13726902,1.10881762156492,1.4740217064723,31348.1901841445,4.37002992630005,33.24,2.20673661423657,80.7804878048781,0.8,103.984909057617,7.866,67.5072499739908
Italy,ITA,2005,100.0,2.03006110909468,8.30906773,1.9711754818286,0.762410677306491,32062.723833669,4.22292995452881,35.0,1.9852929852798,80.7829268292683,0.8,103.975212097168,7.73,67.5897169318419
Italy,ITA,2006,100.0,1.94158568418969,8.39791012,2.91006549515942,1.79947992234244,33537.1286994269,4.50464010238647,37.99,2.09084391012754,81.2829268292683,0.8,103.77815246582,6.777,67.6812550714834
Italy,ITA,2007,100.0,1.89414967924379,8.10167217,2.9684958153757,1.46229205289291,37826.1754554823,4.08763980865479,40.79,1.82974112202403,81.4341463414634,0.8,103.754417419434,6.076,67.7857771296669
Italy,ITA,2008,100.0,1.87300893559166,8.50157547,-0.393031898243063,-1.02313851177097,40828.5795580937,4.37188005447388,44.53,3.34783258401022,81.4853658536585,0.9,102.942947387695,6.723,67.9071958431441
Italy,ITA,2009,100.0,1.80208177882956,8.91290951,0.751632233908177,-5.30515401233991,37099.6133958219,4.50414991378784,48.83,0.774768131387381,81.6365853658537,1.1,101.482978820801,7.749,68.0494239486665
Italy,ITA,2010,100.0,1.76928173132246,8.87928963,0.462974196548407,1.52910573247101,35856.8625485539,4.31626987457275,53.68,1.52551602118248,82.0365853658537,1.4,100.804321289062,8.363,68.2163741829857
Italy,ITA,2011,100.0,1.84910093882918,8.728508,1.49396922230512,0.695463154440176,38432.3742820019,4.09431982040405,54.3899983018814,2.78063272879323,82.1878048780488,1.3,100.302833557129,8.359,68.4015073889511
Italy,ITA,2012,100.0,1.90886941227517,8.7983427,0.0016635941816029,-3.12523877282996,34854.3949441965,4.03481006622315,55.829997993283,3.04136333226775,82.2390243902439,1.4,100.028991699219,10.655,68.7608794235259
Italy,ITA,2013,100.0,2.05779366637333,8.7897644,0.907076904789878,-1.81802510749792,35701.6746002376,4.12192010879517,58.4593,1.21999342274306,82.690243902439,1.6,101.111892700195,12.149,69.3073989916076
Italy,ITA,2014,100.0,1.90848213125891,8.85913563,0.783743281747353,-0.0013876173045446,36028.3494022349,4.04026985168457,55.6384602242293,0.241047429826756,83.090243902439,1.4,100.752258300781,12.683,69.5807638614879
Italy,ITA,2015,100.0,1.99152552817849,8.84596729,0.720886367724088,0.885667635240807,30639.8829751432,4.05422019958496,58.1417349568747,0.0387903996579733,82.5439024390244,2.1,100.37190246582,11.896,69.6100006103516
Italy,ITA,2016,100.0,1.84915248302101,8.72043991,1.35957350873308,1.23622108511661,31391.5692898108,3.795490026474,61.3242527666303,-0.09401665691575,83.2439024390244,1.8,99.8127670288086,11.688,69.5969232525286
Italy,ITA,2017,100.0,1.89343264776643,8.69060516,0.44334154868577,1.60369995294101,32844.115660604,4.02662992477417,63.0773469984291,1.22653316645812,82.9463414634147,1.5,102.803092956543,11.211,69.5180784259382
Italy,ITA,2018,100.0,1.85755612561626,8.65467453,2.10769610409512,0.826646712344115,35062.3364176949,4.24094009399414,74.3871829234822,1.13748763600391,83.3463414634146,1.7,102.894989013672,10.538,69.4800033569336
Italy,ITA,2019,100.0,1.81866879873849,8.61536789,1.77066894209208,0.429162533780342,33812.788724868,4.07843017578125,67.8507102874836,0.611246943765304,83.4975609756098,1.0,102.959373474121,9.884,69.5050010681153
Italy,ITA,2020,100.0,1.9280162015612,9.5643034,-0.893869914296462,-8.86822122185345,32091.4866621366,4.41803979873657,70.48342785,-0.13770757391651,82.1951219512195,0.9,102.636672973633,9.192,69.5187492370606
Italy,ITA,2021,100.0,1.83339290794707,9.28164482,1.20474315612308,8.93106210800055,36852.5425414951,4.17118978500366,74.8623274,1.87378325762481,82.6463414634146,0.9,101.089881896973,9.497,69.4812507629394
Italy,ITA,2022,100.0,1.89037175125669,8.85022926,2.94181405797187,4.82117669913565,35653.9042103495,4.06775999069214,85.06074504,8.20128991161718,82.7,0.7,101.56453704834,8.069,69.4839779766539
Jamaica,JAM,2002,86.7,5.5443040664747,5.57934141,4.56630894573429,1.99729094191295,3680.64551727724,5.37522983551025,6.1,7.07635009310985,71.478,6.4,91.628547668457,14.19,52.1467222312645
Jamaica,JAM,2004,87.2,4.98216525525125,5.83766747,5.49763452709418,1.32372510450574,3807.56293124552,3.91254997253418,10.0,13.5545023696682,71.542,4.5,93.2493362426758,11.442,52.5637655955662
Jamaica,JAM,2018,98.2,5.90087317528371,6.83884478,4.59566903085149,2.51584458612513,5976.90362644337,5.41379022598267,68.2145170876072,3.73663882152163,71.606,0.4,94.9112697345669,5.47,56.297410990325
Jamaica,JAM,2021,100.0,7.38278062941281,8.00261688,2.00753132739669,5.70467978309095,5625.67806271236,5.63122987747192,82.36071561,5.86278242801063,69.085,1.4,92.3761226287061,5.188,57.5411017937226
Japan,JPN,2008,100.0,1.03017612646277,8.08909321,0.477207449449493,-1.16662209355141,40294.2081309702,3.27241992950439,75.4,1.3800788616492,82.5875609756098,1.1,101.2539710998535,4.002,89.2921563808851
Japan,JPN,2009,100.0,1.07479207956878,8.9587822,0.229098901311457,-5.9359411383964,41678.1783063195,4.62330484390259,78.0,-1.35283672951719,82.9314634146342,0.8,101.2539710998535,5.068,90.1131158718189
Japan,JPN,2010,100.0,1.11140166338783,9.0630064,0.128037155210339,4.13645589222239,45378.1378109399,3.59951996803284,78.21,-0.728243207517779,82.8426829268293,0.6,101.2539710998535,5.102,90.6228586840649
Japan,JPN,2011,100.0,1.10595400106158,10.48780155,-0.0135476953217396,-0.20035785332982,49122.077634247,3.60526990890503,79.0541135244739,-0.27245561610124,82.5912195121951,0.5,101.2539710998535,4.55,90.8631654434251
Japan,JPN,2012,100.0,1.13661659778411,10.67169094,0.008635611369413,1.64893452981225,49626.6830327571,3.41945004463196,79.4964,-0.0440645104432602,83.0960975609756,1.4,101.2539710998535,4.358,91.0265277326652
Japan,JPN,2013,100.0,1.07559314069116,10.67438698,0.201969683435447,1.99727653399265,41369.1948479498,3.40874004364014,88.219428911,0.335037912184741,83.3319512195122,0.9,100.464469909668,4.038,91.1516595654317
Japan,JPN,2014,100.0,0.991053653091654,10.7290144,0.396173028620197,0.905915486065865,39172.8471161948,3.41529989242554,89.1068330166075,2.75922671353253,83.5878048780488,0.7,100.945281982422,3.589,91.2548945132333
Japan,JPN,2015,100.0,1.0203205987902,10.74969959,0.115829519336403,1.79997735783475,35664.6446110613,3.31221008300781,91.0580283929962,0.795279630579839,83.7939024390244,0.4,101.250503540039,3.385,91.3532644103625
Japan,JPN,2016,100.0,1.10437494356716,10.65891552,0.801395644123668,0.704986495111257,40214.9688631562,3.14643001556396,93.1827212821617,-0.127258844489754,83.9848780487805,0.7,101.551628112793,3.132,91.4541254852142
Japan,JPN,2017,100.0,1.10813828591854,10.65627098,0.37319148031924,1.62345062245441,39679.8635262948,3.13057994842529,91.7265472366635,0.484199796126385,84.099756097561,0.6,101.437026977539,2.822,91.5498419685883
Japan,JPN,2018,100.0,1.01125619011391,10.73988247,0.490646618599307,0.834143845965585,40645.478086519,3.07782006263733,88.7463508901772,0.989094598021848,84.2109756097561,1.0,101.828887939453,2.467,91.6377318609728
Japan,JPN,2019,100.0,0.981152004588712,10.96998405,0.761769170240795,-0.308496921143259,41424.8655601543,3.15533995628357,92.7303978145525,0.46877615938395,84.3563414634146,1.3,101.936538696289,2.351,91.7164207898107
Japan,JPN,2020,100.0,1.00457628073053,11.44974613,1.20605775501323,-4.28327942675573,41098.9739004553,3.30628991127014,90.21945812,-0.024995834027731,84.56,1.2,101.801902770996,2.809,91.7809926267889
Jordan,JOR,2002,99.5,2.19163968207242,9.2786417,2.48601734100151,5.78380792679309,1706.26744384401,4.62330484390259,6.02553241191204,1.83299389002049,72.359,1.0,93.9076538085938,15.3,78.2972918926847
Jordan,JOR,2006,100.0,2.58350975139105,7.67925692,23.5372913427131,8.09297527811921,2342.63459574933,4.62330484390259,13.86709976,6.25172466656443,73.225,0.3,95.7085113525391,14.0,78.755612573541
Jordan,JOR,2008,100.0,4.1497532688884,8.48880577,11.0197500384043,7.22038637280149,3669.83012701745,4.62330484390259,23.0,13.9712310012729,73.563,0.1,91.7442932128906,12.7,80.1290966207551
Jordan,JOR,2010,100.0,4.97053082877959,8.17025661,5.59019642688163,2.6377158262256,4139.04283161368,3.16850989003323,27.2,4.84551875852116,73.797,0.1,89.6905264770576,12.5,82.2601083887084
Kazakhstan,KAZ,2002,99.8,7.99590909279888,3.6148138,10.5066901062522,9.79999999960842,1573.55219932325,3.02970004081726,1.67477099516366,5.83692452105643,64.441,16.2,100.211357116699,9.334,55.5045911261585
Kazakhstan,KAZ,2003,99.9,7.86220602699238,3.72335005,8.05370034022495,9.30000000033759,1958.02050246511,4.62330484390259,2.00041475265872,6.4382181011894,64.753,12.3,100.594848632812,8.777,55.2115277236592
Kazakhstan,KAZ,2004,100.0,7.12295798751998,3.98307681,13.0128589220718,9.60000000136854,2722.47407755402,2.25590991973877,2.6503946570164,6.88205438981899,65.04,7.6,101.440238952637,8.402,54.9200902244233
Kazakhstan,KAZ,2005,100.0,6.36952301555866,3.90172958,4.45711144385218,9.69999999922682,3577.35804001782,2.26353001594544,2.961699963,7.57999929125766,65.356,14.6,100.948692321777,8.11,54.6481873472392
Kazakhstan,KAZ,2006,99.8,5.49583486199441,3.39824843,9.39605595950726,10.7,5030.13494711519,2.62679004669189,3.268399954,8.72169386091726,65.722,2.4,99.8527221679688,7.79,54.4137278108953
Kazakhstan,KAZ,2007,100.0,5.66029151907027,2.70314813,11.4190297456091,8.89999999999405,6449.43931096532,2.83138990402222,4.02,10.8468362075557,66.18,1.1,99.7916412353516,7.258,54.2346203341799
Kazakhstan,KAZ,2008,100.0,5.31580324655219,3.02569842,12.6039290016987,3.30000000021091,8123.54705891736,2.58946990966797,11.0,17.139899777207,66.759,0.8,101.085159301758,6.63,54.1287736358813
Kazakhstan,KAZ,2009,100.0,6.14688498650048,3.47355628,12.3805834457831,1.19999999942873,6938.01175663001,3.06072998046875,18.2,7.31607858288578,67.46,0.8,99.4884185791016,6.6,54.1167144748885
Kazakhstan,KAZ,2010,100.0,4.51052752955614,2.73641396,5.03630628288047,7.30000000329814,8793.07589980782,3.58735481721566,31.6,7.40046356341396,68.257,0.5,98.6651271682671,5.767,54.2054127497102
Kazakhstan,KAZ,2011,99.8,4.9889741557576,2.60236669,7.14351039762779,7.40000000144188,11287.1464926039,3.6143401736456,50.6,8.4529046617679,69.108,0.2,98.200290536057,5.389,54.3996086425518
Kazakhstan,KAZ,2012,100.0,4.28833015629833,3.03725982,6.56164821145973,4.79999999528297,12018.7966527993,3.90163701288194,61.9066274652008,5.19568369035073,69.939,0.1,95.6735941529056,5.286,54.69208192838
Kazakhstan,KAZ,2013,100.0,4.50354556962711,2.66286755,4.23069709209016,5.99999999671084,13478.459627612,3.44564886564109,63.30422443,5.94283871648418,70.719,0.1,94.8001054814475,5.205,55.0779764821252
Kazakhstan,KAZ,2014,100.0,4.32955246164473,2.97468448,3.3006311188168,4.20000000566705,12427.7094576939,3.42903954512824,66.0,6.84944977003358,71.415,0.1,94.6582153565871,6.762,55.5524361787178
Kazakhstan,KAZ,2015,100.0,4.71054741881579,3.04051113,3.56737402233377,1.20000000053288,10196.1226255982,2.78858995437622,70.82993359566,6.67828585615236,72.024,0.1,95.0759557064159,4.971,56.1106048930882
Kazakhstan,KAZ,2016,100.0,4.55600427070659,3.42235589,12.5466202801438,1.09999999910173,7475.56688689424,2.9780900478363,74.5877264735738,14.3610942386248,72.549,0.2,95.5584446566675,6.762,56.7476265001667
Kazakhstan,KAZ,2017,100.0,4.51698454026741,3.0524447,2.85205738000704,4.10000000257358,8943.08416791984,2.75081992149353,76.4267482325439,7.44266321306792,72.996,0.1,97.3418813354746,4.9,57.4586448748837
Kazakhstan,KAZ,2018,100.0,4.39585810287636,2.90062451,0.196995426846668,4.09999999309841,9472.48527327758,2.61595010757446,78.9039190578816,6.16366247577762,73.369,0.1,97.418791535514,6.762,58.2388038921695
Kazakhstan,KAZ,2019,100.0,4.46633595812751,2.87143755,2.05367649290766,4.50000000091883,9457.12614657136,2.8569700717926,81.8776204746284,5.33356098916669,73.658,0.1,99.0552309326299,6.762,59.0832474269546
Kazakhstan,KAZ,2020,100.0,5.3912826934481,3.83133817,4.21199990309163,-2.49999999628,8781.50797787648,4.44620380169618,85.94259898,6.71815454861458,71.195,0.0,98.9588592775913,4.9,59.9871193541692
Kazakhstan,KAZ,2021,100.0,5.03000193996331,3.98701859,2.31675874599247,4.29999999729456,9983.60103576902,4.38569397571466,90.9239507,8.04147134028401,70.131,0.0,98.2733886173645,6.762,61.030254280267
Kenya,KEN,2005,24.5,24.2362747002419,4.2174139,0.113202068934601,5.90666607980057,523.456312433863,7.3356499671936,3.101900101,10.3127783574683,58.51,44.6,103.62956237793,9.957,27.2686745625048
Kenya,KEN,2015,41.6,19.4696147780528,4.76439571,0.883799936312692,4.96772112759767,1489.11959777284,4.74349021911621,16.5878548475992,6.58215429284779,62.279,37.7,104.780090332031,6.762,31.7338026039958
Kenya,KEN,2020,71.5,22.7027261604451,4.49248886,-0.0053684543935162,-0.272766327438816,1927.66459027849,5.04574892454155,24.7227993,5.40516207933392,61.596,44.4,91.9542486020668,6.762,31.2063494632616
Kenya,KEN,2021,76.5,21.4770750957252,4.56992722,0.382593996518954,7.59048947333467,2061.35622089594,4.89040202257195,26.96290016,6.10793603659176,61.225,46.4,93.7669067632864,5.585,31.2879334021971
Kenya,KEN,2022,76.0,21.0361920649933,4.32241869,0.691645983068062,4.85998104287999,2109.56288513137,4.51101801829815,29.40589905,7.65986268272224,63.549,45.5,98.551967362001,6.762,31.4307820066946
Kiribati,KIR,2006,68.8,21.6296437311933,11.30852318,0.506000711616138,5.77693449836185,1123.19258990684,4.62330484390259,4.5,3.03924881090924,65.601,21.3,107.576568603516,6.762,43.7349826427011
Kiribati,KIR,2019,89.3,26.9900320512821,10.16600227,-0.257400772595406,3.31125827814569,1750.24040333237,14.5197413461539,41.79299927,-1.81307995302947,65.866,6.1,101.2539710998535,8.557,56.2846727145489
"Korea, Rep.",KOR,2006,100.0,2.3878051747446,4.95851803,0.836569086676283,5.24500550580342,22609.7059431449,4.62330484390259,78.1,2.24234028518921,78.6682926829268,0.5,100.363288879395,3.254,81.566462110512
"Korea, Rep.",KOR,2008,100.0,2.04179163138255,5.24642324,1.02488987542862,3.00440451679569,22252.3125108061,4.62330484390259,81.0,4.67389655533408,79.5170731707317,0.5,101.344970703125,2.959,81.8350833138518
"Korea, Rep.",KOR,2010,100.0,2.0444228836758,5.79390717,0.796207328344812,6.98166138853071,24071.2620526362,4.62330484390259,83.7,2.93928652655686,80.1170731707317,0.5,100.80436706543,3.324,81.9685075986486
"Korea, Rep.",KOR,2012,100.0,2.08215187594443,5.9576025,0.711120351080011,2.54766550568242,26600.5477433903,4.62330484390259,84.07,2.18707104433314,80.819512195122,0.5,101.147590637207,2.812,81.9087898200378
"Korea, Rep.",KOR,2014,100.0,1.95176665660859,6.24487352,0.595893048504325,3.21468019683108,30667.0912467447,4.62330484390259,87.5568264944747,1.27477446401322,81.7219512195122,0.3,99.4568099975586,3.082,81.7315682816954
"Korea, Rep.",KOR,2016,100.0,1.73945648142804,6.6356945,0.766507046338007,3.17152748983935,30832.0628072516,4.11502981185913,92.8430256796075,0.971685739912168,82.2756097560976,0.2,99.7160110473633,3.65,81.5559241797057
"Korea, Rep.",KOR,2017,100.0,1.71494254133381,6.79827499,1.04741749331971,3.433191763972,33296.9845439195,4.10775995254517,95.0694218761004,1.94433230786366,82.6268292682927,0.2,98.6247100830078,3.653,81.471030429984
"Korea, Rep.",KOR,2018,100.0,1.59932774432361,7.14222002,0.66781363782051,3.17611568177327,35363.9508228687,4.21645021438599,96.0228595797887,1.47583935002645,82.6268292682927,0.2,98.6656723022461,3.824,81.3823523035196
"Korea, Rep.",KOR,2019,100.0,1.50689433955588,7.69397116,0.550202642546341,2.31380210595475,33826.9443301597,4.41813993453979,96.157579184239,0.383000303608136,83.2268292682927,0.2,99.6388168334961,3.746,81.2901063535619
"Korea, Rep.",KOR,2020,100.0,1.57795135359259,8.02722836,0.502554290313687,-0.700242317542106,33645.7719545073,4.52706003189087,96.50506052,0.537288023411737,83.4268292682927,0.1,99.217903137207,3.931,81.1759595622913
"Korea, Rep.",KOR,2021,100.0,1.66515978191584,8.34412766,1.13577953855347,4.61296795454287,37518.4635305697,4.55590009689331,97.57132698,2.49833333333339,83.5268292682927,0.1,98.6079330444336,3.639,81.1616526507785
Kosovo,XKX,2003,99.9,4.98083656431146,7.11813641,3.0165221032062,3.485806292299725,8254.86859320357,4.62330484390259,55.2499968797194,-1.08481262327414,72.678,11.7,101.2539710998535,49.7,37.5615508963458
Kosovo,XKX,2005,99.9,4.98083656431146,7.11813641,3.0165221032062,3.485806292299725,8254.86859320357,4.62330484390259,55.2499968797194,-1.38518913159299,73.437,14.3,101.2539710998535,41.4,37.627884150598
Kosovo,XKX,2006,99.9,4.98083656431146,7.11813641,3.0165221032062,3.485806292299725,8254.86859320357,4.62330484390259,55.2499968797194,0.621646938601728,73.63,13.5,101.2539710998535,44.9,37.6697481182649
Kosovo,XKX,2009,99.9,8.27613579615343,7.11813641,8.00567025856271,5.03485413839893,2805.94692985371,4.62330484390259,55.2499968797194,-2.41026401661229,74.79,10.5,101.2539710998535,45.4,37.8480031463455
Kosovo,XKX,2010,99.9,9.45683318489999,7.11813641,9.17015875370246,4.93995095961395,2987.54523493128,4.62330484390259,55.2499968797194,3.48050763735842,74.609,10.6,101.2539710998535,6.762,37.929940798209
Kosovo,XKX,2011,99.9,8.13256820161268,7.11813641,8.44148570365304,6.31981022896761,3538.94809762524,4.62330484390259,55.2499968797194,7.3364177131527,75.323,6.6,101.2539710998535,6.762,38.0255184272137
Kosovo,XKX,2012,99.9,7.44545756610942,7.11813641,4.75526229642647,1.71219595890548,3410.65497983011,4.62330484390259,55.2499968797194,2.47673782156533,75.75,3.9,101.2539710998535,30.879,38.2296959226488
Kosovo,XKX,2013,99.9,8.43161126110458,7.11813641,5.51557792241123,5.34079911900278,3704.55812411167,4.62330484390259,55.2499968797194,1.76732428354892,76.336,2.2,101.2539710998535,29.767,38.6251749487938
Kosovo,XKX,2014,99.9,8.29870640805469,7.11813641,2.8255199046184,3.34880478431623,3902.49322261901,4.62330484390259,55.2499968797194,0.428957808324092,76.179,3.3,101.2539710998535,35.264,39.1938922761744
Kosovo,XKX,2015,99.9,7.67716823366887,7.11813641,5.4536060723116,5.91623128345211,3520.62685324451,4.62330484390259,55.2499968797194,-0.536929392740659,76.024,2.4,101.2539710998535,32.84,39.917681154075
Kosovo,XKX,2016,99.9,8.17152319317784,7.11813641,3.64804781540538,5.57177504731632,3759.44777525332,4.62330484390259,55.2499968797194,0.273169431045468,76.748,2.0,101.2539710998535,27.491,40.7783748317802
Kosovo,XKX,2017,99.9,7.40871957581394,7.11813641,3.99449173765269,4.82565565298054,4009.32022064732,4.62330484390259,83.8935968102791,1.48823430592319,77.105,15.2,101.2539710998535,30.344,41.7578065585746
Kosovo,XKX,2018,99.9,6.53116433269115,7.11813641,4.04305852511921,3.40663227056285,4384.18796440547,4.62330484390259,89.4430319734879,1.05379773654991,77.117,20.7,101.2539710998535,27.761,42.8378095837429
Kosovo,XKX,2019,99.9,7.23866991904392,7.11813641,3.6089905562178,4.75680057007834,4415.6992744623,4.62330484390259,55.2499968797194,2.67599202639893,77.249,11.3,101.2539710998535,25.069,44.0002171565695
Kosovo,XKX,2020,99.9,7.36200975780916,7.11813641,5.10214468008702,-5.34027547826166,4320.58382547288,4.62330484390259,55.2499968797194,0.198227922994854,74.212,16.8,101.2539710998535,25.459,45.2268625263391
Kosovo,XKX,2021,99.9,6.92330553068501,7.11813641,5.32217005283667,10.7456560819583,5269.69946181439,4.62330484390259,55.2499968797194,3.35369139207997,74.981,25.0,101.2539710998535,20.392,46.4995789423362
Kosovo,XKX,2022,99.9,7.3926054610264,7.11813641,8.15747473082072,4.27849895827543,5298.1473871027,4.62330484390259,55.2499968797194,11.5805104542012,77.623,10.0,101.2539710998535,12.093,47.8001996538455
Kyrgyz Republic,KGZ,2002,100.0,34.4047962763445,4.59219551,0.290348679041994,-0.0173246130360667,321.726775366804,4.44545984268188,2.99926518003089,2.13420986310243,68.1560975609756,58.1,93.4230804443359,12.549,35.3118703235333
Kyrgyz Republic,KGZ,2003,99.4,33.6222526391595,5.82382107,2.37334214616148,7.03029319731168,380.505828812441,4.47541999816895,3.90876626828521,2.97461295184355,68.2560975609756,56.6,93.4400482177734,6.762,35.3086519815317
Kyrgyz Republic,KGZ,2004,99.3,29.9044500994693,6.20281315,7.93380357994973,7.02681242497607,433.233873286,4.62243986129761,5.09038530732863,4.11065084723381,68.1536585365854,32.5,94.6500473022461,8.53,35.3058886953128
Kyrgyz Republic,KGZ,2005,99.4,28.4832783609781,7.45010662,1.73012109521201,-0.175515404044219,476.548193640077,4.87384986877441,10.53380013,4.3386739184431,67.9560975609756,36.6,95.2993011474609,8.109,35.3030968124082
Kyrgyz Republic,KGZ,2006,98.9,28.6802911420992,8.3118391,6.422443742837,3.10289874199981,543.113512472219,5.54987001419067,12.30690002,5.55212333162542,67.6951219512195,26.0,96.6627578735352,8.271,35.2997926803498
Kyrgyz Republic,KGZ,2007,99.5,26.8802101795871,6.93210649,5.46786640053175,8.54287477507607,721.771577544361,6.46697998046875,14.03,10.2301032660484,67.8951219512195,23.3,95.5742263793945,6.762,35.2954926466692
Kyrgyz Republic,KGZ,2008,99.5,23.4855331532901,6.52511883,7.33453630196803,8.40161604861429,966.388569370494,5.91317987442017,15.69999981,24.5201024234102,68.4512195121951,13.8,96.2590179443359,8.219,35.2897130588983
Kyrgyz Republic,KGZ,2009,99.5,18.7607374707352,6.89873457,4.03784480909439,2.88629457537731,870.198894546917,6.23267984390259,16.0,6.83656248105368,69.1024390243903,9.8,97.0543823242188,8.4,35.2815523593591
Kyrgyz Republic,KGZ,2010,99.0,17.4482561772443,6.95027161,9.86092233978431,-0.471566596791618,876.954476440354,5.81884002685547,16.29999924,7.96772225579684,69.3,12.6,98.1180547707839,8.692,35.267768240398
Kyrgyz Republic,KGZ,2011,98.3,16.56531665018,7.1072917,11.0646449339785,5.95627429693504,1117.40174350185,6.79061985015869,17.5,16.6363262731495,69.6024390243903,9.3,97.7979618076575,7.455,35.2466507961984
Kyrgyz Republic,KGZ,2012,99.8,16.654196378216,8.50966358,3.95036874399421,-0.0881501998439376,1168.62244675446,7.38423013687134,19.79999924,2.76844236540957,70.0024390243902,10.5,98.702532107947,5.908,35.218916221918
Kyrgyz Republic,KGZ,2013,98.9,14.6378725497812,8.18745041,8.34375023535304,10.9154694528045,1269.66303464348,6.78020000457764,23.0,6.61375202358082,70.2024390243902,13.5,98.5657231831631,5.526,35.1850529225105
Kyrgyz Republic,KGZ,2014,99.8,14.7186631194877,7.35766459,4.59301012553734,4.02403863083252,1264.52668823891,5.53159999847412,28.29999924,7.5342472977589,70.4024390243902,8.1,98.8074237078529,5.051,35.1455493029297
Kyrgyz Republic,KGZ,2015,98.7,14.0607643300857,7.14930916,17.1312307587207,3.87582544512439,1105.65193844261,5.98551988601685,30.24699974,6.50331838993384,70.6512195121951,11.0,98.0889255070076,4.2,35.1008937681291
Kyrgyz Republic,KGZ,2016,99.7,12.8344731564928,6.41248226,9.08868385870298,4.33585592190116,1103.27489428412,6.58616018295288,40.52619934,0.388838296895799,70.9512195121951,8.0,99.7782949950732,4.009,35.0515747230627
Kyrgyz Republic,KGZ,2017,100.0,12.5145788958853,6.18586349,-1.39184288798722,4.73993722377884,1221.39046807082,6.02618980407715,50.80530167,3.1753098637994,71.2,8.2,100.800957688671,3.319,34.9980805726839
Kyrgyz Republic,KGZ,2018,100.0,11.6752864842384,5.01030922,1.74369178553725,3.75791013557165,1283.5203037417,5.55267000198364,62.8,1.54266145238436,71.4,5.9,99.826455114381,4.559,34.9408997219466
Kyrgyz Republic,KGZ,2019,99.9,10.3739026248931,4.25461817,4.3096066288398,4.60062565707598,1421.99927504102,5.0802698135376,64.1,1.13362257718804,71.6,4.9,98.9384768920384,5.45,34.8805205758044
Kyrgyz Republic,KGZ,2020,99.9,12.1696556730884,4.93558979,-4.85484703138398,-7.14897757727955,1229.51766602907,5.7331600189209,72.0,6.32542296338078,71.8,9.4,96.2103354796137,5.945,34.8174315392111
Kyrgyz Republic,KGZ,2021,99.7,12.4122330298243,5.35275602,2.44569276771409,5.50700762671923,1349.99730650542,5.16667985916138,77.11769867,11.9050398185147,71.9,5.6,96.3743766346118,5.149,34.7521210171204
Kyrgyz Republic,KGZ,2022,99.7,10.9968056651977,5.04874945,0.451992680624909,8.96750520041391,1739.72018344174,7.16884382244099,84.1937027,13.9229093174176,72.0487804878049,4.5,96.7442875061351,4.767,34.7003053497743
Lao PDR,LAO,2002,46.3,33.3863040963517,3.69751263,0.253176893420544,5.91874368370564,313.350817148131,2.82522010803223,0.267899241309349,10.6313446323333,59.302,43.1,105.233688354492,6.762,24.5247834668291
Lao PDR,LAO,2007,55.0,25.788148677301,3.12986231,7.66062749777557,7.59682880054878,697.323013673925,3.07841992378235,1.64,4.66197269469701,61.694,36.0,112.471809387207,6.762,28.7343050001346
Lao PDR,LAO,2012,76.4,18.5484865737637,2.07637572,6.06067602678934,8.02609843461283,1563.5650771337,1.82147002220154,10.74769974,4.2551267783209,65.126,21.7,118.414315740965,6.762,31.7422801040872
Lao PDR,LAO,2018,92.9,15.7091868201084,2.24630046,7.4856486219066,6.24796000755872,2545.1075420815,2.33501229018316,36.27130127,2.04039266890201,67.594,15.7,104.275413158198,6.762,35.2050070032013
Latvia,LVA,2002,99.8,4.62764983903159,5.95477772,1.73089175825638,7.66548778586991,4003.60935783538,5.78911018371582,21.94,1.93887573855886,70.9609756097561,1.5,104.02027130127,13.829,67.9813450702046
Latvia,LVA,2003,99.8,4.10241052739919,5.73644829,2.81610339606913,8.42913257059108,4914.57992829302,5.2944598197937,26.98,2.94264752948478,71.2658536585366,1.5,105.016151428223,12.061,67.9493840506358
Latvia,LVA,2004,99.7,4.36504580120425,6.47518539,4.27849106532647,8.72514341727928,6109.73265186817,5.04684019088745,38.58,6.19238547197429,72.0268292682927,3.7,105.490577697754,11.708,67.9206702831277
Latvia,LVA,2005,99.7,3.86773701723693,6.08161736,4.96633075101776,11.6153178557457,7283.78738127622,4.62330484390259,46.0,6.74845027893124,71.3560975609756,3.1,104.843978881836,10.033,67.8953910570353
Latvia,LVA,2006,99.6,3.42315192809587,6.02127075,8.34682590505321,12.825017846905,9211.7374468148,4.94490003585815,53.63,6.53619908765872,70.8658536585366,1.9,104.261993408203,7.03,67.873733661714
